epoch;loss;mae;val_loss;val_mae
115;18.08152320859823;1.1081442354786182;15.185252757690506;1.0501936784234256
116;18.081490887163156;1.1081439027547264;15.1852264741916;1.0501935474596227
117;18.08145872891059;1.1081436103833655;15.18520030919508;1.0501934879643489
118;18.081426592748212;1.108143373930674;15.185174154513403;1.0501935041849288
119;18.081394370245018;1.1081431974686031;15.185147923952018;1.050193585275771
120;18.081361995843633;1.108143074348411;15.185121558206237;1.0501937127382743
121;18.081329440511112;1.1081429907664448;15.185095026658027;1.050193864991393
122;18.08129670739009;1.1081429310140383;15.185068326910912;1.050194018015133
123;18.081263832296578;1.1081428773901636;15.185041482646035;1.0501941429689525
124;18.081230883042497;1.1081428100391835;15.185014538950167;1.0501942117997598
125;18.08119795012512;1.1081427075056365;15.184987549633538;1.0501942035054332
126;18.081165122135882;1.1081425539804795;15.184960550024725;1.0501941144586766
127;18.081132441648666;1.1081423459917974;15.184933520556124;1.0501939695501394
128;18.081099852798058;1.1081421013888295;15.184906373264718;1.0501938201300904
129;18.081067190033853;1.1081418577876028;15.184878995576446;1.0501937229367722
130;18.081034256390993;1.1081416575577137;15.184851317001373;1.0501937104105956
131;18.081000929937343;1.1081415246598485;15.184823332569538;1.0501937820155827
132;18.080967197451173;1.1081414576213044;15.184795084034999;1.0501939142773031
133;18.080933121762783;1.1081414373454757;15.184766633175048;1.0501940763224338
134;18.08089879537405;1.1081414390530957;15.18473804053996;1.050194239785228
135;18.0808643043367;1.108141440122727;15.1847093485699;1.0501943846583919
136;18.08082970608384;1.108141424204274;15.184680570850448;1.050194496710986
137;18.080795020514422;1.1081413795933555;15.184651692588767;1.0501945659608263
138;18.080760232616353;1.1081413015143964;15.184622681780692;1.050194587579382
139;18.08072530370346;1.108141183385737;15.184593503752536;1.0501945618870023
140;18.080690187777197;1.1081410241347152;15.184564133745077;1.0501944912311678
141;18.080654850026228;1.108140825092363;15.18453456867136;1.050194376221755
142;18.08061928527638;1.108140586921758;15.18450483897195;1.0501942139634313
143;18.080583533566827;1.1081403077096033;15.184475013508404;1.0501939990084268
144;18.08054768392072;1.1081399839447053;15.184445180713173;1.0501937327188404
145;18.08051184149454;1.1081396176011191;15.184415392197009;1.0501934462733267
146;18.080476038721226;1.108139233177745;15.184385632697396;1.0501931976639927
147;18.080440208291414;1.1081388774869791;15.184355911091123;1.050193015453085
148;18.080404347297044;1.1081385742578704;15.184326324993629;1.050192881680322
149;18.080368599523712;1.1081383114315069;15.184297006541513;1.0501927671599678
150;18.080333150905435;1.1081380662045703;15.184268031445548;1.0501926666776462
151;18.080298086404813;1.1081378339657804;15.184239346814737;1.0501926234840018
152;18.080263290078864;1.1081376474554607;15.184210782107918;1.050192713550895
153;18.080228485085712;1.1081375652836107;15.184182154358433;1.0501929944040802
154;18.080193410193157;1.1081376329411106;15.184153354573905;1.0501934740173038
155;18.08015794430407;1.1081378577648655;15.184124351719813;1.0501941176421623
156;18.080122097754742;1.108138213518841;15.184095160967052;1.050194867151
157;18.08008595518785;1.1081386616992228;15.184065817627925;1.050195657666445
158;18.080049629561856;1.1081391495980497;15.184036361065218;1.050196429243161
159;18.080013231172266;1.1081396266305434;15.184006822005022;1.0501971349879096
160;18.07997684576645;1.1081400565710096;15.183977213087855;1.0501977420243032
161;18.0799405216947;1.1081404139758648;15.183947527742745;1.0501982313283065
162;18.079904267635815;1.1081406825148299;15.183917747416695;1.0501985980500574
163;18.079868059205477;1.108140857471579;15.183887850191136;1.0501988507640485
164;18.079831849379175;1.1081409440059593;15.183857814987515;1.0501990087666748
165;18.07979557751379;1.1081409555085606;15.183827621252195;1.0501990981778513
166;18.07975917548537;1.1081409106206355;15.183797247772034;1.050199146860297
167;18.07972257441086;1.108140829527113;15.183766675406357;1.0501991784759028
168;18.079685716290328;1.1081407295930574;15.183735894595461;1.050199207743504
169;18.079648568587093;1.1081406216078964;15.183704911277077;1.0501992386139811
170;18.079611132719442;1.1081405083395126;15.183673745526043;1.0501992658961443
171;18.07957343989544;1.1081403859085912;15.183642425124354;1.050199280460163
172;18.079535536670676;1.1081402476706068;15.183610977941738;1.0501992756601466
173;18.079497467493383;1.1081400890103208;15.183579424068652;1.050199250814668
174;18.079459260753175;1.1081399104983074;15.183547770559175;1.0501992111636298
175;18.07942092247577;1.1081397176388683;15.183516012336614;1.0501991662863555
176;18.079382439195737;1.1081395157163292;15.183484137616066;1.050199126872384
177;18.07934378832185;1.1081393133338933;15.183452134751445;1.050199100576284
178;18.079304951367984;1.1081391167377248;15.183419999318334;1.0501990899728981
179;18.079265924488073;1.108138928277118;15.183387737789959;1.0501990925530034
180;18.07922672230178;1.1081387511671434;15.183355365173494;1.050199101384439
181;18.079187374068354;1.1081385769866994;15.183322900438583;1.0501991081656747
182;18.079147914427285;1.1081383986413145;15.183290362374482;1.0501991073432333
183;18.07910837301442;1.1081382123817272;15.183257764515565;1.0501990972955946
184;18.079068767492355;1.10813801694512;15.183225111347548;1.0501990784124118
185;18.079029102334374;1.1081378123844465;15.183192397907913;1.0501990493151732
186;18.07898937189473;1.1081375979270351;15.183159610080383;1.0501990053800732
187;18.078949563848354;1.108137370165544;15.183126725360205;1.0501989387717574
188;18.07890966026569;1.1081371231734254;15.183093715130287;1.050198841112256
189;18.07886963682058;1.1081368513746845;15.183060546246281;1.0501987053025919
190;18.078829462601973;1.108136548375078;15.18302718351148;1.0501985262191258
191;18.078789102350736;1.108136210375718;15.18299359564592;1.0501983027546236
192;18.07874852063734;1.1081358366000025;15.182959760235143;1.050198039222292
193;18.078707685554797;1.1081354305532807;15.182925663840539;1.0501977447171182
194;18.07866656953698;1.1081349990975564;15.182891298596386;1.0501974318576597
195;18.078625146920487;1.1081345525297661;15.182856657617842;1.0501971154135203
196;18.078583390283452;1.1081341020784772;15.182821732583301;1.0501968113228737
197;18.078541268768046;1.1081336595095046;15.182786514234591;1.0501965349909979
198;18.0784987508101;1.1081332367783743;15.182750994487876;1.0501962978736854
199;18.07845581120824;1.1081328423787806;15.182715170866231;1.0501961051548971
200;18.07841243952778;1.1081324802604973;15.182679050264754;1.050195956198698
201;18.078368645531143;1.1081321490034801;15.182642648620304;1.0501958421413022
202;18.07832445895967;1.1081318426658877;15.182605988154569;1.0501957500478258
203;18.078279924420386;1.108131551470918;15.182569093895719;1.0501956649721258
204;18.078235094691266;1.1081312643791592;15.182531992850384;1.050195575082368
205;18.078190025823034;1.1081309711576717;15.18249471666296;1.050195489583696
206;18.078144775481135;1.108130664255533;15.182457304245057;1.0501953798678085
207;18.078099403671658;1.108130339812623;15.182419804907166;1.0501952463843647
208;18.078053973722593;1.1081299987495563;15.182382279323887;1.0501950972061225
209;18.078008551600384;1.1081296469719626;15.182344795258725;1.0501949442001082
210;18.077963202942087;1.1081292938644767;15.182307420818848;1.0501948018625893
211;18.077917988708872;1.1081289502994631;15.182270216552661;1.0501946829499949
212;18.077872961159457;1.1081286260413412;15.182233229657303;1.050194595682166
213;18.07782816143746;1.10812832680122;15.18219649095094;1.0501945425139179
214;18.077783618966013;1.108128054217057;15.1821600140351;1.0501945194489284
215;18.077739352035564;1.1081278051985002;15.182123797579711;1.0501945178221757
216;18.077695368887138;1.1081275734339107;15.182087828775307;1.0501945267974817
217;18.077651668883533;1.1081273512345624;15.182052087783426;1.0501945378865738
218;18.077608243597393;1.1081271310753111;15.182016550156852;1.0501945420610195
219;18.07756507777126;1.108126907361401;15.181981189258488;1.0501945339772607
220;18.077522150226113;1.108126676625146;15.181945978528306;1.050194511963149
221;18.077479434898;1.1081264378073032;15.181910892873566;1.050194477252825
222;18.077436902153025;1.1081261918624496;15.181875909652156;1.0501944332071127
223;18.077394520332394;1.1081259411464623;15.181841008220342;1.050194383693607
224;18.077352257209398;1.108125688219946;15.181806169956888;1.0501943326385208
225;18.077310080902684;1.108125435541723;15.18177137584021;1.0501942824275137
226;18.077267960006978;1.1081251843534394;15.181736604939115;1.050194233640475
227;18.07722586325009;1.1081249346336977;15.181701832072731;1.0501941839185753
228;18.077183759405152;1.1081246842017052;15.18166703051105;1.0501941303145688
229;18.07714161798888;1.1081244305742894;15.181632170821144;1.0501940676039931
230;18.077099410575364;1.1081241697976318;15.181597228197264;1.0501939934298297
231;18.077057112030516;1.1081238999933527;15.181562178079329;1.0501939037451666
232;18.07701470113367;1.1081236183605379;15.181527009172768;1.0501938031155638
233;18.07697216070436;1.1081233282587413;15.181491703586726;1.0501936873243543
234;18.076929477838775;1.1081230266236402;15.181456272263505;1.0501935721539317
235;18.07688664470694;1.1081227250296803;15.181420690827693;1.0501934384927998
236;18.07684365972932;1.10812241070371;15.181385017625486;1.0501933312151093
237;18.07680052844966;1.1081221145072775;15.18134916800409;1.0501931686922008
238;18.076757263596207;1.108121776980186;15.18131335160236;1.05019311101982
239;18.076713884479354;1.1081215148352745;15.18127721827337;1.050192845582452
240;18.076670416454746;1.1081210996186295;15.181241476106223;1.0501929432924235
241;18.07662688791685;1.1081209475033718;15.18120511516809;1.0501925493378854
242;18.076583318572744;1.108120432636527;15.181169260102353;1.0501925804514742
243;18.076539739522925;1.1081202247454833;15.181133364226085;1.0501925429886907
244;18.076496201290762;1.1081199654793144;15.181097192397893;1.05019223777531
245;18.076452712723466;1.1081195097495466;15.181061424688414;1.0501922181050694
246;18.076409296798104;1.108119261283249;15.18102578756095;1.0501922346774406
247;18.076365986051538;1.1081190388385282;15.180989920748457;1.050191995081572
248;18.076322774408403;1.1081186300534833;15.18095430718552;1.0501918879874408
249;18.076279683277498;1.1081183187767538;15.180918974994443;1.0501919405341742
250;18.07623671058809;1.1081181256611075;15.18088349548746;1.0501918028001191
251;18.076193851409556;1.1081177968541562;15.180848067991585;1.050191640028925
252;18.076151110513933;1.1081174540305618;15.180812960782252;1.0501916921424768
253;18.07610846907421;1.1081172736102125;15.180777865544458;1.0501917062068733
254;18.076065928142796;1.1081170724714078;15.180742670427337;1.0501916060082863
255;18.076023470852174;1.1081167962818648;15.180707696240763;1.050191667164695
256;18.075981088623287;1.1081166467352;15.180672869105383;1.0501918376423591
257;18.075938772341697;1.108116586594515;15.180637909881643;1.0501918998038622
258;18.075896506490725;1.1081164573632472;15.180602978141847;1.0501919885860804
259;18.07585428654741;1.108116356938513;15.180568230119757;1.0501922422337855
260;18.075812096596227;1.108116385259108;15.180533406299682;1.0501924451316795
261;18.075769931427814;1.1081163845626523;15.18049848889319;1.0501925852329725
262;18.075727779937647;1.1081163446168112;15.180463663262067;1.0501928142213248
263;18.075685633491524;1.1081163739652151;15.180428927839726;1.0501931284868833
264;18.075643486022994;1.1081164683124909;15.180393968331618;1.0501932685685142
265;18.075601326784703;1.1081164367838983;15.180359170718788;1.0501935510036273
266;18.075559151742567;1.1081165080899134;15.180324196960829;1.0501936939951495
267;18.07551695204245;1.1081164750915122;15.180289566458141;1.0501941307323517
268;18.07547472285821;1.108116652288462;15.18025417904331;1.050193949984312
269;18.0754324527774;1.1081163743990101;15.180219552533362;1.0501944219904715
270;18.075390123987113;1.108116565726058;15.18018443867978;1.050194501648911
271;18.075347743342608;1.1081164640181118;15.180149080202732;1.050194393407597
272;18.07530530868188;1.1081162156680435;15.18011417325668;1.0501946964764504
273;18.075262792546763;1.1081162524914219;15.180078878149295;1.0501947052892848
274;18.07522019304248;1.1081160658813223;15.18004334574832;1.050194545699047
275;18.075177508641694;1.10811574791584;15.180008109833988;1.0501946780716387
276;18.075134712184337;1.1081156337606635;15.179972607648928;1.0501946370979451
277;18.07509180087076;1.1081153846347618;15.17993678148574;1.050194385933128
278;18.075048762821602;1.1081149742748175;15.179901118944219;1.050194346997853
279;18.075005573164518;1.1081147106253548;15.179865287387582;1.0501942481750908
280;18.074962227313264;1.108114395762171;15.17982905285609;1.050193915394119
281;18.074918701998012;1.1081139034197696;15.179792833018727;1.050193708393769
282;18.07487497869652;1.1081134959134087;15.17975652586955;1.0501935507211355
283;18.074831045485226;1.1081131178511447;15.179719777939543;1.0501931709236452
284;18.07478687667926;1.1081125723601544;15.179682889493778;1.0501928265707476
285;18.074742460548393;1.1081120474650814;15.179645948166613;1.0501926015920797
286;18.07469778061275;1.1081116047317772;15.179608586830433;1.0501922063063487
287;18.074652821807497;1.1081110348248273;15.179570945364928;1.0501917610387412
288;18.07460758089693;1.1081104245918274;15.179533261608283;1.0501914675301744
289;18.074562051262877;1.1081099212358811;15.179495238537601;1.05019107926257
290;18.074516239530933;1.1081093461211047;15.1794568760423;1.0501905906460884
291;18.07447015899085;1.1081086954064516;15.179418484208124;1.050190245440735
292;18.074423827825388;1.1081081465924436;15.179379907821337;1.0501898947224189
293;18.074377278253138;1.1081075921123635;15.179341011167939;1.050189406206221
294;18.07433054482551;1.1081069382164572;15.179302166205993;1.0501890558679938
295;18.074283669563854;1.1081063868197067;15.179263262834374;1.0501887220473043
296;18.0742366994189;1.1081058471806913;15.1792242267671;1.0501883145069661
297;18.074189678241755;1.1081052530938047;15.179185170694572;1.0501878957469506
298;18.07414265140911;1.1081046508965942;15.179146442890712;1.050187720253366
299;18.074095658716324;1.1081042275070123;15.179107278104247;1.0501871467766046
300;18.074048733255502;1.1081035124441865;15.179068818619909;1.050187081742077
301;18.07400190237628;1.108103171735151;15.17902977859272;1.0501864855268586
302;18.07395517425506;1.1081024433476019;15.178991444355809;1.0501863961745652
303;18.073908553652423;1.108102090552215;15.178952922451254;1.050186083752433
304;18.07386206523734;1.1081015796924196;15.178914354264435;1.0501856775035894
305;18.073815702065872;1.1081010080839895;15.17887629339025;1.0501856507364242
306;18.0737694392977;1.1081007257643396;15.178838074055994;1.0501854719742425
307;18.07372328591259;1.108100345804263;15.17879976155931;1.0501852148862574
308;18.07367722888333;1.1080999248389392;15.178761935064225;1.0501853665519831
309;18.073631242159028;1.1080998211077977;15.178723890541328;1.0501853647500465
310;18.073585329901025;1.1080996233183393;15.178685900882794;1.050185435355241
311;18.073539472135437;1.1080994962328472;15.178647871315054;1.050185516139696
312;18.073493654201517;1.108099393696364;15.178610466258524;1.0501861086903603
313;18.073447878836223;1.1080996785940138;15.178571807013382;1.0501857445949168
314;18.073402128384817;1.1080992757991013;15.17853491985345;1.0501867853864466
315;18.073356392406104;1.1080999061064962;15.17849616579431;1.0501863937713038
316;18.073310647510983;1.1080994952151488;15.178458970139536;1.0501872256169997
317;18.073264900687782;1.1080999781720127;15.178420713590167;1.0501871916701544
318;18.073219181474286;1.1080998248449103;15.178383075222946;1.050187671125042
319;18.073173419801964;1.108100043267097;15.178345208387062;1.050187966487819
320;18.07312761486363;1.108100118427935;15.178307021070273;1.0501879495023345
321;18.073081845474654;1.1080999561235814;15.178269257378965;1.0501882852506401
322;18.07303600739037;1.1081000424950558;15.17823158298822;1.0501886488228207
323;18.072990163951896;1.1081001375782196;15.178193207385211;1.0501884348400938
324;18.072944293703596;1.1080997997852926;15.17815512809728;1.05018845568328
325;18.072898368218713;1.1080996261762188;15.17811757901873;1.0501888448886918
326;18.07285244186668;1.108099713087813;15.178079295509551;1.0501886623024907
327;18.072806445729135;1.108099366007442;15.178040851195616;1.0501883329465165
328;18.07276043610185;1.10809890122036;15.178003048723497;1.0501885027389837
329;18.072714372531046;1.1080987946894638;15.177965030820529;1.0501884850409027
330;18.072668274776237;1.1080985396133396;15.177926504889788;1.0501880841183904
331;18.072622128369268;1.108097994624829;15.177888208122654;1.0501878603351318
332;18.072575947931366;1.1080975730590636;15.177850168842136;1.0501878388340227
333;18.072529710302053;1.1080972929226045;15.1778118641928;1.050187617259009
334;18.072483438744438;1.1080968601638157;15.177773264329835;1.0501871937595788
335;18.072437114866457;1.1080962754218957;15.177734862480435;1.0501869328459839
336;18.07239074208076;1.1080958069915108;15.177696646405094;1.050186826534369
337;18.07234432941058;1.1080954493713455;15.177658098735826;1.0501865044065326
338;18.072297858142715;1.1080949316142508;15.17761933496497;1.0501860349180387
339;18.072251346218106;1.1080943035914605;15.177580896518434;1.05018584168035
340;18.07220477945809;1.1080938775956988;15.177542452001642;1.050185677936658
341;18.072158165422696;1.108093473721454;15.177503586140467;1.0501852291355298
342;18.072111497831994;1.108092860541949;15.177464801109261;1.0501848708470252
343;18.072064783446468;1.1080923138931331;15.177426273313571;1.050184751711414
344;18.072018012002;1.1080919447541187;15.177387432948564;1.050184429558707
345;18.07197119351354;1.1080914279287553;15.177348442368352;1.0501840323401161
346;18.071924319806374;1.108090857263342;15.177309670037811;1.050183843463277
347;18.07187739369736;1.1080904419086095;15.177270770914754;1.0501835951014031
348;18.07183041589003;1.1080899842446192;15.177231727332552;1.0501832777675073
349;18.07178338258356;1.1080894774397958;15.177192743746776;1.0501830488708839
350;18.071736297676487;1.1080890377936723;15.177153610107826;1.050182744029338
351;18.071689156799707;1.1080885433635472;15.17711461446218;1.0501825799632942
352;18.071641963645828;1.1080881534831053;15.177075378771981;1.0501822769747746
353;18.071594714963002;1.1080876629603882;15.177036203698604;1.0501820563100794
354;18.071547414110917;1.1080872337936405;15.176996804120117;1.0501816957481012
355;18.071500060283526;1.1080867016496032;15.176957906342029;1.0501817569659815
356;18.071452650361554;1.1080864804171935;15.17691813721611;1.0501812016208019
357;18.07140517605096;1.108085805921189;15.176878733411987;1.0501809518904905
358;18.071357645277118;1.10808535630426;15.176839924927489;1.050181184287783
359;18.07131007278264;1.1080852620657138;15.176799534402045;1.0501802522496684
360;18.071262436617;1.10808431058115;15.176760573387575;1.0501804509741053
361;18.071214729077393;1.1080841901068186;15.176721068475626;1.0501802573198782
362;18.07116697611856;1.108083779512038;15.176680892687152;1.0501795852655902
363;18.071119174844267;1.1080830165078637;15.17664173410985;1.050179725455661
364;18.071071305993886;1.1080828498014577;15.176601887697034;1.0501793714368943
365;18.071023379110926;1.1080823188132884;15.176561825620402;1.0501788860586743
366;18.070975401531324;1.108081691940904;15.176522396065154;1.0501789145606344
367;18.070927363142918;1.1080814415766773;15.176482346651442;1.0501785037089886
368;18.070879265744335;1.1080808665837987;15.176442287415956;1.0501781194985718
369;18.07083111189382;1.1080803102387318;15.17640261660293;1.0501780624069141
370;18.07078289970915;1.1080799931524166;15.176362395534644;1.0501776209760085
371;18.070734629853074;1.108079392368741;15.176322299668882;1.05017730968354
372;18.070686299711134;1.1080788862689985;15.176282382779455;1.0501771667194209
373;18.070637911954876;1.108078502876277;15.1762420322821;1.0501767305007883
374;18.07058946721984;1.1080779032836736;15.176201855511298;1.0501764610601256
375;18.07054096032255;1.1080774252929804;15.176161701439446;1.0501762431872186
376;18.070492395677746;1.1080769845192486;15.176121245472496;1.0501758333884381
377;18.070443774125614;1.1080764023796739;15.17608095687217;1.0501755855649013
378;18.070395089924215;1.1080759384149936;15.176040569864021;1.0501752998021716
379;18.07034634729622;1.1080754462191584;15.176000039449654;1.0501749426104818
380;18.0702975475313;1.1080749013898012;15.175959578974824;1.0501746737021647
381;18.070248685483502;1.108074420749344;15.175919025146962;1.0501743731722801
382;18.070199764173534;1.1080739168510618;15.175878360249948;1.0501740241245878
383;18.070150785377038;1.1080733770092466;15.175837787557203;1.0501737825789834
384;18.070101745124603;1.1080729159858396;15.175796975722925;1.0501733976043948
385;18.070052645079137;1.108072349584225;15.175756349458714;1.0501731907834095
386;18.070003487571597;1.1080719142516569;15.17571534868388;1.050172733975837
387;18.06995427082681;1.1080712945172442;15.175674815009206;1.0501726724549094
388;18.06990499666586;1.1080709676383207;15.175633421921672;1.0501719877160198
389;18.069855666218423;1.1080701819385341;15.175593062152112;1.0501721377480477
390;18.06980626772297;1.1080700109021064;15.175551583861234;1.0501714792247088
391;18.069756796641524;1.1080692443416154;15.175510603360582;1.0501712305400173
